customer_id,signup_date,region,company_size,industry,acquisition_channel,churn_x,churn_y,churn
CUST_10011,2025-09-08,South India,Large,Finance,Organic,1,1,0
CUST_10012,2025-04-27,West India,Medium,Retail,Organic,0,0,0
CUST_10013,2024-05-26,North India,Small,Healthcare,Paid Ads,1,0,1
CUST_10014,2024-10-05,North India,Small,Retail,Organic,0,0,0
CUST_10015,2025-06-04,South India,Large,Finance,Paid Ads,0,0,0
CUST_10016,2025-09-21,South India,Small,Finance,Paid Ads,1,0,1
CUST_10017,2025-08-28,North India,Small,Finance,Referral,1,1,1
CUST_10018,2025-03-09,West India,Medium,Healthcare,Paid Ads,1,0,0
CUST_10019,2024-05-23,South India,Large,Tech,Referral,0,0,0
CUST_10020,2024-10-15,International,Medium,Tech,Organic,0,0,0
CUST_10021,2025-01-20,South India,Medium,Healthcare,Organic,0,0,0
CUST_10022,2024-01-14,North India,Small,Finance,Referral,0,0,0
CUST_10023,2024-09-13,South India,Medium,Finance,Paid Ads,0,0,0
CUST_10024,2024-12-11,North India,Small,Healthcare,Organic,1,0,0
CUST_10025,2025-11-28,South India,Medium,Tech,Paid Ads,0,0,0
CUST_10026,2024-12-10,South India,Small,Finance,Referral,0,0,0
CUST_10027,2025-02-03,International,Large,Finance,Referral,0,0,1
CUST_10028,2024-07-25,West India,Small,Tech,Paid Ads,0,0,0
CUST_10029,2024-06-20,West India,Small,Healthcare,Organic,0,1,0
CUST_10030,2025-04-08,South India,Small,Retail,Organic,1,0,0
CUST_10031,2024-09-26,International,Small,Finance,Referral,1,0,0
CUST_10032,2024-08-08,North India,Small,Tech,Paid Ads,1,1,1
CUST_10033,2024-05-31,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10034,2025-09-14,South India,Small,Tech,Organic,0,1,0
CUST_10035,2024-07-01,South India,Medium,Tech,Paid Ads,0,0,0
CUST_10036,2025-02-02,International,Small,Retail,Paid Ads,0,0,0
CUST_10037,2024-03-12,North India,Large,Finance,Paid Ads,0,0,0
CUST_10038,2025-02-21,West India,Small,Finance,Organic,0,0,0
CUST_10039,2024-10-09,South India,Large,Finance,Paid Ads,0,0,0
CUST_10040,2024-03-14,North India,Medium,Retail,Paid Ads,0,0,0
CUST_10041,2024-12-20,West India,Small,Tech,Paid Ads,0,0,1
CUST_10042,2025-12-27,North India,Medium,Healthcare,Organic,1,1,0
CUST_10043,2025-05-11,West India,Large,Tech,Referral,0,0,0
CUST_10044,2024-11-23,South India,Medium,Finance,Organic,0,1,0
CUST_10045,2025-06-18,South India,Small,Retail,Paid Ads,1,1,0
CUST_10046,2025-08-02,South India,Medium,Tech,Organic,0,0,0
CUST_10047,2025-03-22,North India,Large,Retail,Referral,1,0,0
CUST_10048,2025-01-07,West India,Large,Healthcare,Paid Ads,0,0,0
CUST_10049,2024-12-27,South India,Medium,Healthcare,Paid Ads,1,0,1
CUST_10050,2024-04-02,North India,Small,Finance,Paid Ads,0,0,0
CUST_10051,2024-11-16,West India,Medium,Retail,Paid Ads,0,0,0
CUST_10052,2024-11-19,South India,Large,Finance,Organic,0,0,0
CUST_10053,2025-01-18,West India,Small,Retail,Referral,1,0,0
CUST_10054,2025-07-28,International,Small,Retail,Paid Ads,1,0,1
CUST_10055,2024-12-11,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10056,2024-04-12,South India,Small,Tech,Organic,0,0,0
CUST_10057,2024-08-02,South India,Large,Tech,Paid Ads,1,0,1
CUST_10058,2024-07-10,West India,Medium,Healthcare,Organic,0,1,0
CUST_10059,2025-11-02,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_10060,2025-12-19,West India,Large,Retail,Organic,0,0,0
CUST_10061,2024-07-12,North India,Large,Tech,Paid Ads,1,0,0
CUST_10062,2025-01-14,West India,Small,Finance,Referral,0,0,0
CUST_10063,2025-02-06,West India,Medium,Finance,Referral,1,0,1
CUST_10064,2025-10-25,International,Small,Tech,Organic,1,0,0
CUST_10065,2025-08-22,South India,Small,Tech,Organic,1,1,1
CUST_10066,2024-01-11,South India,Medium,Tech,Organic,0,0,0
CUST_10067,2024-07-05,South India,Small,Retail,Organic,0,0,0
CUST_10068,2025-12-26,North India,Large,Healthcare,Paid Ads,0,1,0
CUST_10069,2024-01-15,North India,Large,Healthcare,Organic,0,0,0
CUST_10070,2024-10-23,International,Small,Retail,Paid Ads,0,0,0
CUST_10071,2025-02-14,West India,Small,Finance,Paid Ads,0,0,0
CUST_10072,2025-08-07,South India,Small,Retail,Referral,0,0,0
CUST_10073,2024-02-21,West India,Large,Tech,Paid Ads,0,0,0
CUST_10074,2025-10-01,South India,Medium,Healthcare,Organic,1,1,0
CUST_10075,2024-01-28,South India,Medium,Healthcare,Organic,0,1,0
CUST_10076,2025-07-30,West India,Medium,Retail,Paid Ads,0,1,1
CUST_10077,2024-01-17,International,Small,Healthcare,Referral,0,0,0
CUST_10078,2024-12-16,South India,Small,Retail,Paid Ads,0,0,0
CUST_10079,2025-03-03,West India,Small,Healthcare,Referral,0,1,0
CUST_10080,2025-10-11,West India,Medium,Retail,Organic,1,0,1
CUST_10081,2024-08-16,South India,Medium,Tech,Paid Ads,0,0,0
CUST_10082,2024-07-28,South India,Small,Retail,Organic,0,0,0
CUST_10083,2025-03-06,West India,Small,Healthcare,Organic,1,0,1
CUST_10084,2024-10-20,West India,Medium,Retail,Referral,0,0,0
CUST_10085,2025-08-04,South India,Small,Retail,Paid Ads,1,1,1
CUST_10086,2024-04-13,South India,Small,Healthcare,Organic,0,0,0
CUST_10087,2024-07-22,North India,Small,Tech,Referral,1,0,0
CUST_10088,2024-02-22,West India,Small,Retail,Paid Ads,1,0,1
CUST_10089,2025-01-09,North India,Medium,Finance,Paid Ads,1,1,1
CUST_10090,2024-02-23,South India,Small,Finance,Organic,0,0,1
CUST_10091,2024-10-02,West India,Large,Tech,Referral,1,0,0
CUST_10092,2024-11-30,North India,Small,Tech,Paid Ads,1,1,0
CUST_10093,2024-01-31,West India,Medium,Healthcare,Referral,0,0,0
CUST_10094,2024-05-14,International,Large,Healthcare,Referral,0,0,0
CUST_10095,2024-02-27,West India,Small,Retail,Organic,1,1,0
CUST_10096,2024-04-14,International,Small,Tech,Paid Ads,0,0,0
CUST_10097,2024-09-22,International,Small,Retail,Organic,1,1,0
CUST_10098,2025-06-05,North India,Small,Healthcare,Paid Ads,0,0,0
CUST_10099,2025-05-10,West India,Medium,Retail,Paid Ads,1,0,0
CUST_10100,2024-09-09,North India,Small,Retail,Paid Ads,0,0,0
CUST_10101,2024-10-21,North India,Small,Retail,Paid Ads,1,0,0
CUST_10102,2025-10-29,South India,Large,Tech,Organic,1,0,0
CUST_10103,2024-06-06,South India,Medium,Finance,Paid Ads,0,0,0
CUST_10104,2025-07-02,South India,Small,Tech,Organic,1,0,0
CUST_10105,2025-09-22,South India,Small,Retail,Organic,0,1,0
CUST_10106,2024-03-07,South India,Small,Healthcare,Organic,0,0,0
CUST_10107,2024-10-25,International,Small,Finance,Organic,1,1,0
CUST_10108,2025-04-07,North India,Small,Retail,Paid Ads,0,0,0
CUST_10109,2025-12-25,South India,Medium,Retail,Organic,1,0,0
CUST_10110,2024-04-10,North India,Small,Healthcare,Organic,1,0,0
CUST_10111,2024-02-25,South India,Medium,Retail,Organic,1,0,0
CUST_10112,2024-11-27,West India,Small,Retail,Referral,0,0,0
CUST_10113,2025-01-27,South India,Medium,Finance,Referral,1,0,0
CUST_10114,2025-01-15,South India,Small,Tech,Paid Ads,1,0,0
CUST_10115,2024-04-01,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10116,2025-03-22,North India,Small,Healthcare,Paid Ads,0,0,1
CUST_10117,2024-04-18,West India,Small,Healthcare,Organic,0,0,0
CUST_10118,2024-11-12,North India,Medium,Tech,Paid Ads,0,0,0
CUST_10119,2024-06-16,South India,Small,Tech,Organic,1,1,0
CUST_10120,2025-03-10,North India,Large,Finance,Paid Ads,0,0,0
CUST_10121,2025-03-17,South India,Medium,Finance,Referral,0,0,0
CUST_10122,2024-08-05,South India,Small,Healthcare,Referral,1,0,0
CUST_10123,2024-08-09,South India,Large,Tech,Paid Ads,0,0,0
CUST_10124,2025-11-03,West India,Small,Finance,Referral,1,1,0
CUST_10125,2025-06-11,West India,Small,Retail,Organic,1,0,0
CUST_10126,2024-10-04,South India,Large,Tech,Referral,1,0,0
CUST_10127,2025-07-22,South India,Large,Retail,Referral,0,0,0
CUST_10128,2025-07-27,International,Small,Finance,Paid Ads,1,0,0
CUST_10129,2025-04-10,South India,Medium,Retail,Organic,0,0,0
CUST_10130,2025-08-24,North India,Small,Finance,Referral,1,1,1
CUST_10131,2025-08-06,North India,Medium,Healthcare,Organic,1,1,0
CUST_10132,2024-01-30,West India,Small,Healthcare,Organic,0,0,0
CUST_10133,2024-12-24,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_10134,2024-10-14,International,Small,Tech,Organic,0,0,0
CUST_10135,2024-03-26,North India,Small,Tech,Organic,0,0,0
CUST_10136,2024-08-21,South India,Medium,Healthcare,Paid Ads,1,1,0
CUST_10137,2024-11-08,South India,Small,Tech,Organic,0,0,0
CUST_10138,2024-12-30,South India,Medium,Finance,Paid Ads,0,0,0
CUST_10139,2024-09-25,South India,Medium,Retail,Organic,0,0,0
CUST_10140,2025-11-28,International,Small,Finance,Organic,0,1,1
CUST_10141,2024-05-10,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_10142,2024-12-16,West India,Small,Retail,Paid Ads,0,0,0
CUST_10143,2024-06-28,North India,Small,Finance,Paid Ads,1,1,1
CUST_10144,2025-04-24,South India,Small,Retail,Referral,0,1,0
CUST_10145,2024-06-11,South India,Small,Tech,Referral,1,0,0
CUST_10146,2024-04-05,North India,Medium,Retail,Paid Ads,1,0,1
CUST_10147,2025-05-24,North India,Medium,Retail,Paid Ads,1,0,1
CUST_10148,2024-12-30,West India,Small,Healthcare,Referral,1,0,0
CUST_10149,2024-12-18,North India,Medium,Tech,Organic,1,1,1
CUST_10150,2025-03-11,North India,Medium,Finance,Referral,0,0,1
CUST_10151,2024-03-23,South India,Medium,Healthcare,Organic,0,0,0
CUST_10152,2024-08-12,International,Medium,Retail,Organic,1,0,1
CUST_10153,2025-02-15,International,Small,Finance,Organic,1,0,0
CUST_10154,2024-04-27,South India,Medium,Retail,Paid Ads,1,1,0
CUST_10155,2025-04-26,South India,Small,Retail,Referral,0,0,1
CUST_10156,2024-07-10,West India,Small,Finance,Organic,0,0,0
CUST_10157,2025-08-13,West India,Medium,Retail,Paid Ads,1,1,1
CUST_10158,2025-08-12,North India,Large,Retail,Paid Ads,0,0,0
CUST_10159,2025-10-20,North India,Small,Finance,Organic,1,0,0
CUST_10160,2024-04-16,West India,Small,Finance,Referral,0,0,0
CUST_10161,2025-01-16,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_10162,2025-01-24,North India,Small,Finance,Paid Ads,1,1,1
CUST_10163,2024-08-31,South India,Medium,Healthcare,Paid Ads,1,0,1
CUST_10164,2025-08-07,South India,Large,Finance,Organic,1,0,0
CUST_10165,2025-04-12,International,Small,Healthcare,Referral,1,0,0
CUST_10166,2025-06-21,North India,Small,Healthcare,Organic,1,1,0
CUST_10167,2024-07-28,West India,Large,Retail,Paid Ads,0,0,0
CUST_10168,2025-08-26,North India,Small,Tech,Organic,0,0,0
CUST_10169,2025-09-28,West India,Small,Finance,Paid Ads,0,0,0
CUST_10170,2024-03-13,North India,Small,Finance,Organic,1,0,0
CUST_10171,2025-09-26,South India,Small,Retail,Referral,1,0,0
CUST_10172,2024-11-04,West India,Small,Tech,Paid Ads,1,0,0
CUST_10173,2025-11-26,South India,Small,Tech,Paid Ads,1,0,0
CUST_10174,2025-11-29,North India,Medium,Finance,Paid Ads,0,1,0
CUST_10175,2025-12-10,North India,Medium,Finance,Organic,1,1,0
CUST_10176,2025-08-12,South India,Medium,Healthcare,Paid Ads,1,0,1
CUST_10177,2024-07-04,South India,Large,Tech,Referral,1,0,1
CUST_10178,2024-09-09,West India,Medium,Tech,Organic,1,1,1
CUST_10179,2024-01-13,South India,Small,Healthcare,Organic,1,1,0
CUST_10180,2024-10-25,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10181,2024-03-16,North India,Medium,Finance,Paid Ads,0,0,1
CUST_10182,2024-02-20,South India,Large,Tech,Paid Ads,1,1,0
CUST_10183,2024-05-28,West India,Small,Retail,Paid Ads,1,1,0
CUST_10184,2024-05-01,West India,Small,Healthcare,Organic,0,1,0
CUST_10185,2024-07-29,South India,Medium,Tech,Paid Ads,0,0,0
CUST_10186,2024-10-06,North India,Medium,Tech,Paid Ads,1,0,0
CUST_10187,2025-06-21,South India,Small,Tech,Organic,0,1,0
CUST_10188,2025-11-15,North India,Small,Tech,Referral,1,0,0
CUST_10189,2024-06-04,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10190,2024-08-25,South India,Small,Retail,Paid Ads,0,0,0
CUST_10191,2025-01-10,South India,Small,Retail,Referral,0,0,0
CUST_10192,2024-03-22,North India,Large,Healthcare,Paid Ads,0,0,0
CUST_10193,2025-05-06,South India,Small,Tech,Paid Ads,0,0,0
CUST_10194,2024-12-21,South India,Small,Healthcare,Organic,0,0,0
CUST_10195,2024-09-29,International,Medium,Healthcare,Organic,1,1,0
CUST_10196,2025-08-02,South India,Small,Tech,Paid Ads,1,0,0
CUST_10197,2024-02-13,North India,Small,Healthcare,Organic,0,0,0
CUST_10198,2025-07-26,South India,Medium,Healthcare,Organic,1,0,0
CUST_10199,2024-05-02,West India,Small,Tech,Organic,1,1,0
CUST_10200,2024-12-14,South India,Small,Retail,Paid Ads,1,1,0
CUST_10201,2025-12-08,South India,Small,Healthcare,Referral,0,0,0
CUST_10202,2024-11-25,North India,Small,Finance,Organic,1,0,0
CUST_10203,2025-02-12,West India,Large,Tech,Paid Ads,0,0,0
CUST_10204,2024-11-18,West India,Large,Finance,Organic,0,0,0
CUST_10205,2024-04-20,South India,Small,Healthcare,Organic,0,0,0
CUST_10206,2024-03-29,West India,Small,Retail,Paid Ads,0,0,0
CUST_10207,2025-03-08,West India,Small,Healthcare,Referral,0,0,0
CUST_10208,2025-12-10,International,Small,Tech,Paid Ads,1,0,0
CUST_10209,2025-12-12,International,Medium,Retail,Paid Ads,1,0,1
CUST_10210,2024-04-08,North India,Large,Healthcare,Organic,1,0,0
CUST_10211,2025-06-22,West India,Small,Tech,Organic,0,0,0
CUST_10212,2025-08-23,North India,Small,Finance,Paid Ads,1,0,0
CUST_10213,2024-05-25,North India,Small,Healthcare,Paid Ads,0,0,0
CUST_10214,2025-11-24,South India,Medium,Finance,Organic,1,0,0
CUST_10215,2024-09-13,South India,Small,Tech,Paid Ads,0,0,0
CUST_10216,2024-07-07,South India,Small,Tech,Referral,0,0,0
CUST_10217,2024-08-27,International,Large,Finance,Paid Ads,0,0,0
CUST_10218,2025-05-17,South India,Large,Retail,Paid Ads,0,0,1
CUST_10219,2025-12-08,South India,Small,Healthcare,Paid Ads,0,1,0
CUST_10220,2025-11-07,South India,Small,Tech,Paid Ads,0,1,0
CUST_10221,2024-09-27,North India,Small,Retail,Organic,0,0,0
CUST_10222,2025-06-03,International,Small,Tech,Organic,0,0,0
CUST_10223,2025-07-03,North India,Medium,Tech,Organic,1,0,0
CUST_10224,2024-04-23,South India,Medium,Tech,Referral,0,0,0
CUST_10225,2024-12-04,International,Medium,Finance,Organic,1,0,1
CUST_10226,2025-07-21,South India,Small,Finance,Paid Ads,1,0,0
CUST_10227,2024-12-24,International,Medium,Tech,Paid Ads,1,0,1
CUST_10228,2025-10-11,South India,Medium,Healthcare,Paid Ads,0,1,0
CUST_10229,2025-09-05,West India,Small,Retail,Paid Ads,1,1,0
CUST_10230,2024-11-29,South India,Medium,Tech,Organic,0,0,0
CUST_10231,2025-11-19,International,Large,Retail,Organic,0,0,0
CUST_10232,2024-06-17,South India,Small,Tech,Referral,0,0,0
CUST_10233,2024-12-04,South India,Small,Retail,Organic,1,0,0
CUST_10234,2024-09-17,West India,Small,Healthcare,Referral,1,1,1
CUST_10235,2024-07-17,South India,Small,Retail,Organic,1,1,1
CUST_10236,2024-07-29,West India,Medium,Tech,Organic,1,1,0
CUST_10237,2024-10-13,West India,Medium,Healthcare,Organic,0,0,0
CUST_10238,2025-11-22,North India,Medium,Tech,Organic,1,1,0
CUST_10239,2025-04-16,South India,Medium,Tech,Organic,1,1,1
CUST_10240,2025-04-26,International,Large,Finance,Paid Ads,0,0,0
CUST_10241,2024-01-23,West India,Small,Retail,Paid Ads,0,0,0
CUST_10242,2025-07-13,North India,Medium,Tech,Referral,0,0,0
CUST_10243,2024-04-18,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_10244,2024-10-22,South India,Small,Healthcare,Paid Ads,1,1,0
CUST_10245,2024-01-06,South India,Large,Healthcare,Paid Ads,0,0,0
CUST_10246,2025-07-03,North India,Medium,Finance,Organic,0,0,0
CUST_10247,2025-11-11,West India,Small,Tech,Paid Ads,0,0,0
CUST_10248,2024-07-21,West India,Small,Healthcare,Organic,1,0,1
CUST_10249,2024-11-20,West India,Medium,Finance,Referral,1,0,0
CUST_10250,2024-08-31,North India,Large,Healthcare,Organic,1,0,1
CUST_10251,2024-11-22,South India,Medium,Finance,Paid Ads,1,1,1
CUST_10252,2024-02-16,West India,Small,Retail,Paid Ads,0,0,0
CUST_10253,2025-08-13,West India,Small,Tech,Organic,0,0,1
CUST_10254,2025-09-13,North India,Small,Healthcare,Organic,1,0,0
CUST_10255,2024-01-13,South India,Medium,Finance,Referral,0,0,0
CUST_10256,2025-01-14,North India,Small,Tech,Organic,1,0,1
CUST_10257,2024-12-30,South India,Small,Retail,Paid Ads,0,0,0
CUST_10258,2025-08-24,South India,Medium,Finance,Referral,1,0,0
CUST_10259,2024-12-07,North India,Medium,Healthcare,Paid Ads,0,0,1
CUST_10260,2024-08-08,South India,Medium,Tech,Paid Ads,1,1,0
CUST_10261,2024-03-13,International,Large,Retail,Paid Ads,0,0,0
CUST_10262,2025-09-16,South India,Medium,Retail,Organic,1,0,0
CUST_10263,2024-02-15,North India,Small,Finance,Referral,0,0,0
CUST_10264,2025-05-18,West India,Medium,Retail,Organic,0,0,0
CUST_10265,2024-09-30,North India,Small,Healthcare,Organic,1,1,0
CUST_10266,2025-07-08,West India,Small,Finance,Referral,0,0,1
CUST_10267,2024-07-26,West India,Medium,Retail,Organic,0,0,0
CUST_10268,2025-09-06,International,Small,Tech,Organic,1,1,0
CUST_10269,2024-05-03,South India,Small,Healthcare,Organic,0,0,0
CUST_10270,2024-01-10,South India,Medium,Tech,Referral,0,0,0
CUST_10271,2024-11-24,North India,Large,Retail,Referral,0,1,0
CUST_10272,2024-07-05,West India,Medium,Healthcare,Organic,1,1,0
CUST_10273,2025-06-26,North India,Small,Tech,Referral,0,0,0
CUST_10274,2025-10-29,South India,Small,Retail,Organic,0,1,0
CUST_10275,2024-02-29,South India,Small,Healthcare,Referral,0,0,0
CUST_10276,2025-03-17,South India,Small,Healthcare,Referral,1,0,0
CUST_10277,2024-08-04,West India,Small,Healthcare,Referral,0,0,0
CUST_10278,2024-01-02,South India,Medium,Retail,Organic,0,0,0
CUST_10279,2025-06-19,South India,Medium,Retail,Organic,0,0,0
CUST_10280,2025-12-18,South India,Large,Healthcare,Paid Ads,0,0,0
CUST_10281,2025-12-11,West India,Small,Healthcare,Paid Ads,0,0,0
CUST_10282,2024-12-21,West India,Small,Healthcare,Organic,0,0,0
CUST_10283,2025-09-17,North India,Small,Retail,Paid Ads,1,0,1
CUST_10284,2025-10-28,South India,Medium,Finance,Paid Ads,1,0,0
CUST_10285,2024-06-13,South India,Large,Tech,Organic,0,0,0
CUST_10286,2024-03-31,North India,Large,Tech,Organic,1,0,1
CUST_10287,2024-06-15,North India,Large,Tech,Paid Ads,1,0,0
CUST_10288,2024-07-25,North India,Large,Finance,Organic,1,0,0
CUST_10289,2024-10-08,International,Medium,Retail,Referral,0,0,0
CUST_10290,2024-03-05,International,Medium,Healthcare,Organic,0,0,0
CUST_10291,2025-05-30,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_10292,2024-06-05,South India,Medium,Finance,Organic,1,0,0
CUST_10293,2024-11-01,South India,Medium,Tech,Organic,1,0,0
CUST_10294,2025-01-29,North India,Medium,Retail,Organic,1,1,0
CUST_10295,2024-03-14,North India,Small,Retail,Organic,1,0,0
CUST_10296,2024-07-05,West India,Large,Retail,Organic,0,0,0
CUST_10297,2025-07-27,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10298,2024-12-02,West India,Small,Tech,Organic,0,0,0
CUST_10299,2025-11-06,North India,Small,Tech,Organic,0,0,0
CUST_10300,2025-07-21,International,Medium,Finance,Referral,1,1,0
CUST_10301,2025-09-14,North India,Small,Tech,Paid Ads,1,1,0
CUST_10302,2025-12-30,West India,Small,Healthcare,Paid Ads,1,1,1
CUST_10303,2024-08-27,South India,Small,Healthcare,Organic,0,0,0
CUST_10304,2025-06-16,West India,Small,Retail,Referral,1,1,0
CUST_10305,2024-05-20,South India,Large,Retail,Paid Ads,1,0,1
CUST_10306,2024-09-21,North India,Small,Tech,Organic,0,0,0
CUST_10307,2024-05-18,South India,Small,Retail,Referral,0,0,0
CUST_10308,2025-04-03,South India,Medium,Retail,Organic,0,0,0
CUST_10309,2024-03-10,South India,Large,Finance,Paid Ads,0,0,0
CUST_10310,2025-01-19,South India,Medium,Retail,Organic,1,1,1
CUST_10311,2025-09-21,South India,Small,Retail,Referral,1,1,1
CUST_10312,2024-07-16,International,Medium,Tech,Referral,0,0,0
CUST_10313,2024-07-23,South India,Medium,Tech,Paid Ads,1,1,0
CUST_10314,2025-12-26,West India,Small,Retail,Paid Ads,1,1,1
CUST_10315,2025-07-21,South India,Medium,Finance,Referral,0,0,0
CUST_10316,2025-11-17,North India,Medium,Healthcare,Referral,0,0,0
CUST_10317,2025-10-01,South India,Medium,Healthcare,Paid Ads,0,1,1
CUST_10318,2025-03-06,South India,Large,Healthcare,Organic,0,0,0
CUST_10319,2024-11-20,South India,Medium,Finance,Organic,0,0,0
CUST_10320,2025-03-17,North India,Medium,Retail,Paid Ads,1,0,1
CUST_10321,2024-10-14,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_10322,2024-08-13,International,Medium,Retail,Organic,0,0,0
CUST_10323,2024-03-04,North India,Medium,Retail,Referral,0,0,0
CUST_10324,2025-07-13,West India,Medium,Retail,Paid Ads,1,0,0
CUST_10325,2025-12-14,International,Medium,Healthcare,Paid Ads,0,0,0
CUST_10326,2025-05-12,North India,Medium,Finance,Organic,0,0,0
CUST_10327,2024-02-29,International,Medium,Finance,Organic,0,0,0
CUST_10328,2025-01-31,South India,Medium,Finance,Paid Ads,1,0,0
CUST_10329,2024-09-13,West India,Medium,Finance,Organic,1,1,0
CUST_10330,2025-07-30,South India,Small,Retail,Organic,0,0,0
CUST_10331,2024-08-26,North India,Small,Healthcare,Organic,0,0,0
CUST_10332,2024-02-07,North India,Medium,Finance,Referral,0,0,1
CUST_10333,2024-01-25,International,Medium,Finance,Organic,1,1,1
CUST_10334,2025-02-13,International,Small,Finance,Referral,0,0,0
CUST_10335,2025-04-05,South India,Small,Tech,Paid Ads,0,0,0
CUST_10336,2025-07-24,South India,Small,Retail,Paid Ads,0,0,0
CUST_10337,2025-02-20,West India,Medium,Finance,Paid Ads,1,0,1
CUST_10338,2024-12-22,West India,Medium,Retail,Referral,0,0,0
CUST_10339,2025-01-17,South India,Small,Retail,Paid Ads,0,0,0
CUST_10340,2024-06-06,North India,Small,Retail,Paid Ads,1,0,1
CUST_10341,2025-07-22,West India,Small,Tech,Paid Ads,0,0,0
CUST_10342,2025-03-08,West India,Small,Tech,Referral,0,0,0
CUST_10343,2024-02-17,North India,Small,Finance,Organic,0,0,0
CUST_10344,2024-11-23,West India,Small,Retail,Organic,0,0,1
CUST_10345,2025-03-08,North India,Small,Tech,Organic,0,0,1
CUST_10346,2025-03-06,International,Medium,Healthcare,Organic,0,0,0
CUST_10347,2024-02-25,North India,Small,Healthcare,Paid Ads,0,0,0
CUST_10348,2025-07-30,North India,Medium,Retail,Referral,0,0,0
CUST_10349,2024-09-24,West India,Medium,Healthcare,Referral,1,1,0
CUST_10350,2024-03-09,South India,Small,Finance,Paid Ads,1,0,0
CUST_10351,2025-12-28,International,Small,Healthcare,Organic,0,0,0
CUST_10352,2025-08-23,North India,Medium,Healthcare,Paid Ads,1,0,0
CUST_10353,2025-03-24,International,Large,Healthcare,Organic,1,0,1
CUST_10354,2024-09-13,South India,Large,Retail,Organic,0,0,0
CUST_10355,2025-11-02,North India,Medium,Tech,Organic,1,0,0
CUST_10356,2025-05-04,West India,Medium,Healthcare,Paid Ads,0,1,0
CUST_10357,2025-10-04,West India,Large,Healthcare,Organic,1,0,1
CUST_10358,2024-02-18,South India,Small,Retail,Paid Ads,0,0,0
CUST_10359,2025-10-20,South India,Medium,Finance,Referral,1,1,0
CUST_10360,2024-11-11,North India,Small,Finance,Organic,0,0,0
CUST_10361,2025-02-16,North India,Small,Tech,Organic,0,0,1
CUST_10362,2025-03-09,West India,Small,Retail,Referral,1,1,0
CUST_10363,2024-01-02,South India,Small,Tech,Paid Ads,1,1,0
CUST_10364,2024-05-24,West India,Small,Healthcare,Referral,0,0,0
CUST_10365,2024-12-31,North India,Small,Tech,Paid Ads,0,0,0
CUST_10366,2025-02-23,South India,Small,Tech,Organic,0,0,0
CUST_10367,2025-07-26,South India,Medium,Healthcare,Organic,0,0,0
CUST_10368,2025-07-14,North India,Small,Tech,Referral,0,0,0
CUST_10369,2025-03-19,North India,Medium,Tech,Organic,1,0,0
CUST_10370,2025-03-09,North India,Medium,Healthcare,Referral,1,1,1
CUST_10371,2025-10-04,West India,Medium,Healthcare,Paid Ads,1,0,1
CUST_10372,2025-07-08,South India,Small,Healthcare,Organic,1,1,1
CUST_10373,2024-02-26,International,Small,Tech,Organic,0,0,0
CUST_10374,2025-07-15,International,Small,Healthcare,Organic,1,0,0
CUST_10375,2024-06-26,South India,Medium,Retail,Paid Ads,1,1,1
CUST_10376,2024-10-19,West India,Small,Tech,Organic,1,0,0
CUST_10377,2024-02-15,North India,Medium,Healthcare,Referral,1,1,1
CUST_10378,2024-06-18,North India,Small,Tech,Organic,1,0,0
CUST_10379,2024-09-27,North India,Large,Retail,Paid Ads,1,0,1
CUST_10380,2025-02-20,West India,Small,Healthcare,Referral,0,1,0
CUST_10381,2024-05-18,International,Medium,Healthcare,Paid Ads,0,0,0
CUST_10382,2024-09-03,North India,Medium,Finance,Paid Ads,0,0,0
CUST_10383,2024-05-27,South India,Small,Retail,Paid Ads,1,0,0
CUST_10384,2024-08-17,North India,Small,Retail,Organic,0,0,0
CUST_10385,2025-09-28,South India,Small,Finance,Organic,1,1,1
CUST_10386,2025-12-04,North India,Medium,Retail,Paid Ads,0,0,0
CUST_10387,2025-01-08,West India,Medium,Healthcare,Paid Ads,1,1,0
CUST_10388,2024-03-20,South India,Small,Finance,Referral,1,1,0
CUST_10389,2025-08-28,South India,Small,Tech,Organic,1,1,0
CUST_10390,2024-03-05,North India,Small,Healthcare,Referral,0,0,0
CUST_10391,2024-03-28,South India,Small,Retail,Paid Ads,1,1,1
CUST_10392,2024-03-28,South India,Small,Finance,Organic,1,0,0
CUST_10393,2025-12-13,North India,Small,Tech,Organic,1,1,0
CUST_10394,2025-12-26,International,Small,Finance,Paid Ads,0,1,1
CUST_10395,2024-07-22,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_10396,2025-01-16,North India,Medium,Healthcare,Organic,1,0,0
CUST_10397,2025-08-23,North India,Small,Finance,Organic,1,0,1
CUST_10398,2025-04-20,South India,Small,Finance,Paid Ads,1,0,0
